l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
128.0,1024000.0,256.0,64.0,2.0,48.0,48.0,40.0,4.0,6.0,3.0,6.0,5.0,3.0,1.0,4.0,2.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,1.0,6.0,1.0,2.0,6.0,2.0,1.0,3.0,32.0,32.0,1.0,384.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,6.0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,4.0,3.0,6.0,2.0,2.0,2.0,1.0,8.0,8.0,1.0,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,2.0,4.0,6.0,6.0,1.0,3.0,3.0,2.0,3.0,5.0,6.0,128.0,4.0,1.0,64.0,64.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,32.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,32.0,4.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,1.0,1.0,5.0,6.0,5.0,3.0,6.0,2.0,2.0,6.0,1.0,4.0,4.0,4.0,128.0,32.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,597881411.0,25327613.560000002,2617850000.0,10.70216784722222,1920.0,514.0,131072.0,1.5142909332515534e+16,23.292863194444443,5.1766930208333335,133.0,24457.222222222223
128.0,8192000.0,256.0,64.0,3.0,14.0,4.0,6.0,5.0,1.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,6.0,6.0,6.0,2.0,1.0,4.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,1.0,256.0,32.0,1.0,64.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,6.0,2.0,6.0,5.0,2.0,5.0,3.0,6.0,2.0,3.0,4.0,6.0,1.0,1.0,5.0,8.0,4.0,1.0,8.0,128.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,5.0,5.0,6.0,1.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,64.0,64.0,1.0,16.0,2.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,6.0,2.0,2.0,512.0,2.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,6.0,6.0,5.0,1.0,4.0,1.0,4.0,1.0,256.0,8.0,1.0,2048.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,3.0,4.0,3.0,6.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,1024.0,32.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,6.0,5.0,6.0,2.0,1.0,5.0,32.0,8.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3891144456.0,11776987.02,187796000.0,2.6839311458333333,336.0,514.0,2752512.0,4.582595775125696e+16,4.201388888888889,0.023546006944444444,133.0,305543.1111111111
2048000.0,64000.0,256.0,64.0,1.0,36.0,18.0,30.0,4.0,5.0,1.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,1.0,5.0,3.0,3.0,6.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,6.0,1.0,256.0,2.0,1.0,192.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,6.0,1.0,4.0,3.0,2.0,32.0,1.0,1.0,128.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,3.0,2.0,5.0,6.0,2.0,4.0,1.0,5.0,6.0,128.0,32.0,1.0,1.0,128.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,5.0,6.0,3.0,6.0,5.0,128.0,32.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,5.0,2.0,3.0,256.0,8.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,2.0,6.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,3.0,6.0,1.0,32.0,64.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,6.0,3.0,4.0,5.0,6.0,32.0,8.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,249757984.0,43909155.72,12741800.0,0.15409075,30.0,514.0,7996.0,1.0966662211769268e+16,26.45150972222222,26.45555972222222,133.0,2090.5
128.0,16000000.0,256.0,64.0,1.0,30.0,38.0,26.0,1.0,2.0,6.0,6.0,4.0,2.0,5.0,6.0,4.0,1.0,5.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,6.0,1.0,1.0,8.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,5.0,3.0,6.0,3.0,5.0,1.0,6.0,2.0,6.0,1.0,3.0,1.0,2.0,6.0,8.0,4.0,1.0,4.0,2.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,3.0,6.0,4.0,3.0,16.0,128.0,1.0,1.0,4.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,32.0,64.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,5.0,6.0,256.0,16.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,6.0,6.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,6.0,1.0,1.0,5.0,1.0,8.0,2048.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,5.0,3.0,6.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,1.0,4.0,3.0,3.0,32.0,16.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7022608672.0,67781259.92,11088400.0,0.12875774999999998,26.0,514.0,514.0,4.76001263713278e+17,17.849987500000005,17.85305197916667,133.0,208.0
256.0,1024000.0,256.0,64.0,1.0,16.0,46.0,48.0,3.0,3.0,6.0,4.0,4.0,1.0,3.0,6.0,4.0,5.0,6.0,5.0,2.0,3.0,4.0,6.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,3.0,512.0,4.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,6.0,4.0,3.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,6.0,2.0,64.0,1.0,128.0,128.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,6.0,2.0,6.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,6.0,5.0,3.0,1.0,64.0,8.0,1.0,2.0,32.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,1.0,6.0,4.0,3.0,4.0,4.0,6.0,1.0,2.0,3.0,5.0,6.0,5.0,4.0,8.0,512.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,3.0,3.0,4.0,3.0,4.0,6.0,3.0,1.0,6.0,1.0,6.0,4.0,6.0,2.0,2.0,1.0,1.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,5.0,6.0,6.0,2.0,5.0,1.0,5.0,2.0,5.0,3.0,4.0,4.0,16.0,8.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,2.0,1.0,6.0,6.0,3.0,32.0,32.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7019069728.0,46433992.800000004,20379700.0,0.23278425000000003,48.0,514.0,514.0,3.2592343321265e+17,28.250012499999997,28.623604097222216,133.0,274.0
16000.0,128000.0,256.0,64.0,2.0,48.0,28.0,12.0,6.0,4.0,3.0,2.0,4.0,5.0,6.0,4.0,6.0,4.0,1.0,6.0,4.0,6.0,5.0,2.0,2.0,6.0,1.0,6.0,5.0,4.0,2.0,1.0,2.0,512.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,5.0,2.0,6.0,5.0,2.0,6.0,5.0,6.0,1.0,2.0,2.0,4.0,3.0,5.0,32.0,16.0,1.0,64.0,32.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,6.0,1.0,2.0,2.0,4.0,2.0,6.0,2.0,4.0,5.0,4.0,5.0,3.0,3.0,8.0,32.0,1.0,8.0,2.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,1.0,6.0,6.0,4.0,5.0,6.0,1.0,5.0,5.0,2.0,5.0,1.0,3.0,32.0,512.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,5.0,32.0,512.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,6.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,6.0,4.0,512.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,3.0,1.0,6.0,5.0,4.0,4.0,6.0,1.0,6.0,6.0,5.0,5.0,3.0,2.0,128.0,1.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,374219234.0,13620653.12,187540000.0,1.7513665625,336.0,514.0,294912.0,5097110377146110.0,12.750879166666667,3.184976965277778,133.0,35234.11111111111
4096.0,2048000.0,256.0,64.0,3.0,40.0,42.0,46.0,6.0,3.0,5.0,1.0,5.0,6.0,6.0,1.0,5.0,4.0,3.0,2.0,3.0,6.0,6.0,1.0,5.0,6.0,4.0,5.0,3.0,3.0,4.0,1.0,64.0,128.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,4.0,6.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,6.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,8.0,64.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,6.0,6.0,1.0,3.0,2.0,3.0,6.0,6.0,5.0,5.0,2.0,3.0,6.0,3.0,4.0,128.0,1.0,64.0,16.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,6.0,4.0,1.0,32.0,256.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,6.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,5.0,3.0,4.0,128.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,6.0,3.0,1.0,5.0,6.0,3.0,2.0,6.0,5.0,2.0,2048.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,5.0,5.0,3.0,3.0,6.0,6.0,6.0,5.0,4.0,2.0,6.0,6.0,4.0,4.0,1.0,256.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3668573872.0,11797778.98,3073200000000.0,2979.5272569444446,77280.0,514.0,2752512.0,4.328102371365882e+16,195.67708333333334,3.7509223090277777,133.0,242432.0
512.0,512000.0,256.0,64.0,3.0,44.0,28.0,28.0,3.0,5.0,6.0,5.0,6.0,4.0,3.0,1.0,5.0,1.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,4.0,3.0,64.0,512.0,1.0,512.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,64.0,1.0,32.0,64.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,4.0,4.0,4.0,3.0,4.0,6.0,6.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,4.0,1.0,16.0,1.0,1.0,16.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,6.0,5.0,2.0,64.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,16.0,32.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,6.0,2.0,3.0,6.0,5.0,2.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,4.0,3.0,3.0,5.0,6.0,2.0,4.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1065250474.0,17117855.06,619687000000.0,683.2450277777778,34496.0,514.0,786432.0,1.8234803216528296e+16,195.4972222222222,2.9103839166666665,133.0,69725.44444444444
1024.0,8192000.0,256.0,64.0,3.0,22.0,34.0,16.0,6.0,4.0,4.0,6.0,1.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,6.0,3.0,5.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,128.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,5.0,1.0,6.0,6.0,6.0,4.0,3.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,32.0,2.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,6.0,6.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,3.0,1.0,5.0,2.0,2.0,16.0,128.0,1.0,128.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,6.0,1.0,3.0,3.0,2.0,2.0,6.0,3.0,2.0,3.0,2.0,32.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,5.0,6.0,3.0,3.0,1.0,5.0,6.0,2.0,6.0,5.0,5.0,5.0,1.0,16.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,2.0,4.0,5.0,5.0,1.0,2.0,6.0,6.0,2.0,1.0,5.0,1.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,5.0,2.0,2.0,6.0,5.0,4.0,5.0,2.0,1.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,700269833.0,11856878.32,77596400000.0,119.01519444444443,11968.0,514.0,187392.0,8303014201047721.0,16.61573993055556,0.17139460243055554,133.0,50911.555555555555
2048000.0,16000.0,256.0,64.0,2.0,34.0,46.0,16.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,6.0,5.0,5.0,5.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,5.0,1.0,6.0,5.0,4.0,1.0,32.0,16.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,4.0,5.0,6.0,5.0,6.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,32.0,16.0,1.0,8.0,128.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,5.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,6.0,1.0,1.0,5.0,6.0,5.0,64.0,8.0,1.0,1.0,1.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,3.0,5.0,2.0,1.0,6.0,2.0,2.0,2.0,6.0,1.0,5.0,2.0,2.0,4.0,2.0,8.0,1.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,6.0,3.0,3.0,1.0,4.0,2.0,2.0,6.0,3.0,3.0,5.0,6.0,3.0,64.0,64.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,512.0,8.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,5.0,2.0,2.0,6.0,4.0,3.0,1.0,4.0,6.0,2.0,3.0,2.0,16.0,1.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,418678462.0,12379189.42,559902000.0,3.799925451388888,736.0,514.0,221184.0,5182899987172272.0,61.99074513888888,7.118112701388889,133.0,31280.86111111111
64000.0,16000000.0,256.0,64.0,1.0,12.0,28.0,10.0,2.0,5.0,1.0,4.0,5.0,4.0,5.0,6.0,1.0,3.0,6.0,3.0,2.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,5.0,4.0,6.0,2.0,1.0,8.0,1.0,512.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,5.0,1.0,3.0,4.0,4.0,1.0,6.0,5.0,4.0,1.0,2.0,5.0,4.0,4.0,6.0,32.0,32.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,1.0,3.0,5.0,4.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,6.0,2.0,5.0,3.0,4.0,6.0,2.0,4.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,3.0,3.0,6.0,5.0,1.0,4.0,6.0,4.0,128.0,16.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,5.0,2.0,64.0,16.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,4.0,3.0,4.0,1.0,6.0,3.0,3.0,2.0,2.0,6.0,2.0,5.0,5.0,6.0,2.0,32.0,64.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,729612576.0,43829812.599999994,4641100.0,0.055651725000000006,10.0,514.0,2836.0,3.1978782476683252e+16,9.862535729166666,10.232120729166667,133.0,740.5
4096.0,1024000.0,256.0,64.0,3.0,2.0,8.0,30.0,4.0,5.0,6.0,6.0,3.0,6.0,5.0,5.0,1.0,2.0,3.0,5.0,3.0,6.0,2.0,4.0,4.0,5.0,6.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,2.0,6.0,5.0,2.0,2.0,1.0,5.0,6.0,1.0,3.0,3.0,2.0,5.0,3.0,16.0,32.0,1.0,16.0,32.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,6.0,1.0,4.0,4.0,6.0,6.0,6.0,5.0,4.0,2.0,6.0,6.0,16.0,128.0,1.0,32.0,16.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,3.0,5.0,2.0,6.0,2.0,5.0,4.0,2.0,5.0,1.0,1.0,4.0,4.0,5.0,2.0,64.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,6.0,6.0,6.0,6.0,1.0,2.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,16.0,256.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,5.0,4.0,2.0,6.0,3.0,4.0,4.0,4.0,2.0,3.0,6.0,5.0,6.0,1.0,1024.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,4.0,5.0,2.0,6.0,5.0,6.0,3.0,2.0,2.0,3.0,6.0,3.0,2.0,1.0,8.0,2.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7200756595.0,14039536.939999998,302811000.0,2.509913854166667,480.0,514.0,335872.0,1.010952882114511e+17,1.375,0.016788621527777776,133.0,44597.77777777778
