l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
128.0,16000000.0,256.0,64.0,2.0,10.0,22.0,24.0,1.0,6.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,6.0,1.0,3.0,3.0,6.0,5.0,2.0,6.0,3.0,4.0,4.0,1.0,512.0,128.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,6.0,6.0,6.0,1.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,2.0,1.0,6.0,1.0,64.0,2.0,1.0,64.0,16.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,5.0,6.0,4.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,8.0,64.0,1.0,64.0,128.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,6.0,2.0,6.0,6.0,4.0,8.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,2.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,4.0,3.0,4.0,2.0,5.0,1.0,6.0,5.0,3.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,502969494.0,9415518.76,345923000.0,2.647337999999999,528.0,514.0,266496.0,4735718706464707.0,72.397275,30.98291515,107.6,26504.0
2048.0,512000.0,256.0,64.0,2.0,6.0,26.0,16.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0,2.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,256.0,1.0,4.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,6.0,1.0,1.0,5.0,2.0,5.0,2.0,16.0,8.0,1.0,4.0,32.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,6.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,2.0,1.0,16.0,1.0,2.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,4.0,3.0,5.0,4.0,2.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,4.0,32.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,1.0,4.0,6.0,2048.0,256.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167965062.0,5098839.84,248994000.0,2.1258275,416.0,514.0,541696.0,856426949853670.0,65.68,14.264403625,107.6,38043.2
1024000.0,4096000.0,256.0,64.0,2.0,4.0,12.0,32.0,3.0,2.0,1.0,6.0,1.0,4.0,3.0,3.0,3.0,6.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,6.0,6.0,1.0,2.0,5.0,6.0,5.0,256.0,2.0,1.0,4.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,6.0,2.0,4.0,8.0,2.0,1.0,16.0,2.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,5.0,6.0,3.0,3.0,1.0,2.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,6.0,64.0,4.0,1.0,16.0,16.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,1.0,2.0,1.0,5.0,6.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,6.0,5.0,512.0,16.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,512.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,6.0,4.0,4.0,5.0,6.0,5.0,512.0,2.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2522505402.0,10074173.98,223584000.0,1.8387204999999998,384.0,514.0,5248.0,2.541215828523784e+16,1.0,0.37792074999999997,107.6,724.4
2048000.0,4096000.0,256.0,64.0,3.0,4.0,12.0,6.0,6.0,5.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,2.0,6.0,1.0,4.0,5.0,3.0,1.0,1.0,6.0,5.0,16.0,32.0,1.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,3.0,2.0,4.0,6.0,6.0,1.0,2.0,3.0,6.0,4.0,6.0,3.0,3.0,2.0,3.0,8.0,4.0,1.0,64.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,4.0,4.0,6.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,3.0,1.0,1.0,16.0,16.0,1.0,1.0,64.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,4.0,4.0,1.0,6.0,5.0,4.0,1.0,3.0,2.0,4.0,6.0,5.0,1.0,1.0,32.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,6.0,2.0,4.0,8.0,1.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,3.0,1.0,5.0,4.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,16.0,8.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,202299516.0,4294590.8,153819000.0,1.5039569999999995,288.0,514.0,335872.0,868793640258052.8,35.12729,2.1160136499999993,107.6,39833.6
16000.0,16000.0,256.0,64.0,1.0,14.0,28.0,10.0,1.0,6.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,5.0,4.0,6.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,8.0,64.0,1.0,2.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,6.0,4.0,6.0,6.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,5.0,2.0,32.0,4.0,1.0,16.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,4.0,6.0,1.0,3.0,4.0,6.0,2.0,6.0,1.0,5.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,1.0,64.0,4.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,6.0,3.0,6.0,1.0,4.0,4.0,32.0,128.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,4.0,6.0,4.0,1.0,6.0,1.0,2.0,6.0,5.0,4.0,3.0,1.0,5.0,256.0,8.0,1.0,2048.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,512.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,253624440.0,15761810.879999999,4641100.0,0.054293460000000016,10.0,514.0,2836.0,3997580457825907.0,9.859748499999997,9.860472499999998,107.6,600.8
256.0,512000.0,256.0,64.0,2.0,48.0,34.0,14.0,6.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0,6.0,3.0,4.0,5.0,6.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,8.0,2.0,1.0,1536.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,6.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,6.0,1.0,4.0,1.0,5.0,4.0,4.0,64.0,1.0,16.0,16.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0,6.0,3.0,1.0,1.0,1.0,64.0,128.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,2.0,32.0,4.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,6.0,5.0,3.0,2.0,4.0,6.0,5.0,2.0,3.0,6.0,6.0,3.0,2.0,32.0,256.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,4.0,2.0,6.0,6.0,3.0,1.0,5.0,5.0,2.0,3.0,1.0,4.0,6.0,1.0,1.0,512.0,64.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105403668.0,3985495.84,299344000.0,2.4449365000000003,476.0,514.0,528640.0,420085880334741.1,24.8,1.74882815,107.6,43772.8
32000.0,16000.0,256.0,64.0,1.0,32.0,28.0,26.0,4.0,6.0,4.0,4.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,4.0,6.0,1.0,3.0,6.0,5.0,1.0,2.0,2.0,1.0,4.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,6.0,4.0,6.0,4.0,1.0,1.0,4.0,6.0,3.0,4.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,6.0,4.0,2.0,2.0,6.0,8.0,64.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,5.0,5.0,6.0,1.0,6.0,6.0,5.0,1.0,5.0,6.0,2.0,6.0,2.0,6.0,8.0,2.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,6.0,6.0,5.0,4.0,5.0,3.0,4.0,6.0,4.0,4.0,3.0,3.0,4.0,2.0,256.0,1.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,4.0,6.0,2.0,4.0,2.0,2.0,5.0,1.0,6.0,4.0,16.0,1024.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97910904.0,15146886.239999998,11089000.0,0.13085939999999996,26.0,514.0,6964.0,1483045324543560.8,25.616205000000004,25.701165,107.6,1477.6
16000.0,128000.0,256.0,64.0,1.0,18.0,30.0,48.0,5.0,2.0,5.0,5.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,2.0,6.0,6.0,2.0,4.0,5.0,5.0,1.0,6.0,2.0,6.0,5.0,1.0,8.0,2.0,1.0,24.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,6.0,5.0,6.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,5.0,64.0,32.0,1.0,128.0,2.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,6.0,3.0,1.0,1.0,5.0,5.0,1.0,5.0,3.0,4.0,5.0,5.0,1.0,4.0,3.0,4.0,16.0,1.0,16.0,32.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,6.0,4.0,5.0,4.0,2.0,6.0,5.0,2.0,16.0,2.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,4.0,1.0,5.0,4.0,1.0,64.0,128.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,6.0,6.0,6.0,1.0,3.0,3.0,1.0,6.0,3.0,1.0,5.0,4.0,4.0,3.0,32.0,512.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,22128087.6,20379700.0,0.2280036,48.0,514.0,514.0,5.568715845518875e+16,1.0,1.400733,107.6,107.6
8192.0,32000.0,256.0,64.0,2.0,46.0,44.0,40.0,1.0,2.0,1.0,5.0,3.0,6.0,4.0,3.0,6.0,4.0,2.0,5.0,5.0,1.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,6.0,2.0,1.0,32.0,1.0,48.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,4.0,4.0,3.0,64.0,8.0,1.0,4.0,128.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,3.0,1.0,4.0,1.0,3.0,6.0,2.0,5.0,6.0,1.0,3.0,4.0,16.0,1.0,1.0,32.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,3.0,6.0,5.0,3.0,1.0,5.0,5.0,3.0,64.0,8.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,6.0,3.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,32.0,32.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,3.0,1.0,2.0,6.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,64.0,128.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2524915722.0,7372705.619999999,2256240000.0,9.46573,1760.0,514.0,40960.0,1.8615460333615756e+16,1.0,0.6004129149999999,107.6,2859.5
512.0,256000.0,256.0,64.0,2.0,32.0,6.0,4.0,1.0,6.0,1.0,5.0,6.0,3.0,6.0,3.0,3.0,6.0,4.0,2.0,6.0,4.0,5.0,1.0,3.0,6.0,1.0,1.0,6.0,1.0,5.0,3.0,128.0,512.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,4.0,2.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,1.0,1.0,128.0,1.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,1.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,3.0,4.0,3.0,6.0,6.0,1.0,32.0,1.0,2.0,32.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,1.0,512.0,4.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,4.0,1.0,3.0,6.0,4.0,5.0,3.0,1.0,3.0,1.0,3.0,256.0,64.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,6.0,1.0,6.0,4.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,32.0,128.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,443642256.0,5415248.119999999,10285200.0,0.15780895,24.0,514.0,163840.0,2402432892756558.5,5.785551499999999,4.38135574,107.6,11953.6
256.0,1024000.0,256.0,64.0,3.0,8.0,34.0,36.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0,5.0,2.0,1.0,4.0,3.0,6.0,2.0,2.0,3.0,6.0,16.0,2.0,1.0,16.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,5.0,6.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,3.0,2.0,64.0,1.0,4.0,2.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,6.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,64.0,16.0,1.0,2.0,64.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,4.0,2.0,6.0,3.0,1.0,5.0,5.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,128.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,6.0,2.0,5.0,1.0,5.0,2.0,6.0,1.0,6.0,32.0,16.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,6.0,5.0,3.0,5.0,5.0,1.0,6.0,4.0,1.0,6.0,1.0,5.0,5.0,1.0,6.0,4.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2522667450.0,5149076.460000001,52629700000.0,87.093,9792.0,514.0,59392.0,1.298940758320323e+16,1.0,0.018887315000000002,107.6,15315.2
256000.0,8192000.0,256.0,64.0,1.0,10.0,2.0,6.0,4.0,5.0,6.0,1.0,4.0,5.0,3.0,1.0,2.0,3.0,4.0,6.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,6.0,3.0,4.0,4.0,32.0,8.0,1.0,384.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,4.0,1.0,4.0,5.0,6.0,5.0,1.0,4.0,4.0,4.0,3.0,3.0,6.0,2.0,4.0,2.0,32.0,1.0,2.0,128.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,6.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,6.0,4.0,5.0,1.0,2.0,8.0,1.0,64.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,256.0,64.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,6.0,1.0,2.0,3.0,6.0,5.0,2.0,4.0,6.0,4.0,1.0,2.0,6.0,5.0,4.0,1.0,1.0,8.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,5.0,1.0,6.0,4.0,6.0,6.0,4.0,4.0,1.0,32.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2433220728.0,19109619.6,3069750.0,0.03426193999999999,6.0,514.0,514.0,4.649792251491507e+16,4.854544,5.252344000000002,107.6,123.6
128.0,128000.0,256.0,64.0,3.0,22.0,46.0,14.0,4.0,4.0,6.0,5.0,1.0,5.0,1.0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,5.0,1.0,1.0,1.0,32.0,128.0,1.0,1536.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,6.0,5.0,1.0,4.0,4.0,5.0,1.0,5.0,5.0,6.0,5.0,4.0,1.0,4.0,1.0,128.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,5.0,5.0,6.0,6.0,1.0,2.0,1.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,2.0,4.0,1.0,16.0,1.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,6.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,3.0,3.0,2.0,6.0,1.0,6.0,5.0,6.0,5.0,5.0,1.0,1.0,4.0,8.0,2.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,4.0,5.0,6.0,5.0,5.0,1.0,1.0,4.0,256.0,2.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2446529916.0,5008105.94,107745000000.0,153.3349,14168.0,514.0,819200.0,1.2252481004707302e+16,7.4,1.6183106500000002,107.6,68390.4
2048.0,32000.0,256.0,64.0,3.0,30.0,22.0,32.0,2.0,5.0,5.0,6.0,1.0,6.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,16.0,32.0,1.0,48.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,6.0,2.0,1.0,3.0,2.0,2.0,8.0,32.0,1.0,128.0,128.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,2.0,4.0,3.0,3.0,1.0,5.0,2.0,6.0,3.0,3.0,4.0,4.0,4.0,5.0,32.0,128.0,1.0,64.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,6.0,3.0,3.0,5.0,8.0,512.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,6.0,6.0,6.0,5.0,5.0,2.0,5.0,5.0,6.0,6.0,3.0,5.0,8.0,2.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,6.0,4.0,3.0,5.0,2.0,3.0,3.0,5.0,6.0,4.0,4.0,2048.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,513669744.0,4430846.26,235436000000.0,292.9712,21120.0,514.0,1638400.0,2275991664077557.5,18.1,0.5419921999999999,107.6,122931.2
