l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
2048.0,64000.0,256.0,64.0,3.0,40.0,6.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,6.0,1.0,4.0,5.0,6.0,1.0,5.0,5.0,3.0,5.0,6.0,1.0,2.0,64.0,3.0,1.0,96.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,6.0,5.0,4.0,5.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,32.0,4.0,1.0,16.0,32.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,4.0,32.0,1.0,1.0,16.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,64.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,6.0,5.0,2.0,5.0,5.0,4.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,6.0,6.0,384.0,1.0,24.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,5.0,6.0,2.0,6.0,6.0,4.0,1.0,6.0,1.0,4.0,3.0,4.0,2.0,4.0,6.0,16.0,64.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5740474308.0,23472216.959999993,302896000.0,2.452553214285714,480.0,514.0,1146880.0,1.3474165841068182e+17,1.5714285714285714,0.09531573571428573,78.57142857142857,54098.28571428572
1024.0,1024000.0,256.0,64.0,1.0,14.0,32.0,30.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,4.0,3.0,6.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,128.0,32.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,3.0,6.0,2.0,3.0,5.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,5.0,3.0,8.0,16.0,1.0,8.0,8.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,6.0,1.0,4.0,1.0,8.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,1.0,1.0,256.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,5.0,6.0,2.0,5.0,6.0,5.0,3.0,6.0,4.0,3.0,4.0,1.0,5.0,6.0,32.0,96.0,1.0,1024.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,6.0,1.0,6.0,5.0,3.0,3.0,6.0,6.0,4.0,2.0,24.0,1.0,768.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,377487696.0,67807605.6,12741800.0,0.14554685714285712,30.0,514.0,7996.0,2.5596536809220696e+16,26.186582142857137,26.69619642857143,78.57142857142857,1246.857142857143
2048000.0,2048000.0,256.0,64.0,2.0,30.0,2.0,40.0,1.0,6.0,5.0,5.0,1.0,4.0,6.0,3.0,3.0,6.0,6.0,5.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,3.0,5.0,4.0,24.0,1.0,144.0,1152.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,6.0,4.0,2.0,6.0,3.0,1.0,6.0,2.0,1.0,3.0,32.0,1.0,1.0,4.0,2.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,6.0,3.0,5.0,16.0,8.0,1.0,1.0,32.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,3.0,6.0,6.0,2.0,1.0,4.0,6.0,2.0,1.0,2.0,3.0,6.0,2.0,3.0,96.0,6.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,1.0,6.0,4.0,2.0,1.0,48.0,256.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,4.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,768.0,256.0,1.0,96.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5467495596.0,25606819.2,34797200.0,0.40738953571428577,80.0,514.0,212992.0,1.4000517120356824e+17,31.142857142857142,14.95085153571429,78.57142857142857,11255.714285714286
128000.0,64000.0,256.0,64.0,2.0,12.0,2.0,40.0,4.0,4.0,1.0,2.0,4.0,4.0,6.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,2.0,6.0,1.0,3.0,4.0,6.0,3.0,5.0,1.0,2.0,64.0,256.0,1.0,128.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,6.0,1.0,6.0,4.0,5.0,1.0,5.0,2.0,6.0,64.0,1.0,1.0,16.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,6.0,4.0,4.0,4.0,1.0,2.0,5.0,3.0,4.0,1.0,16.0,1.0,16.0,4.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,5.0,6.0,6.0,2.0,1.0,4.0,6.0,3.0,4.0,4.0,6.0,2.0,3.0,6.0,6.0,6.0,1.0,384.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,6.0,2.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,192.0,24.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,3.0,6.0,5.0,6.0,1.0,6.0,6.0,2.0,256.0,6.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2378371236.0,20981487.979999997,34782200.0,0.3803021071428571,80.0,514.0,69632.0,4.9901767500111736e+16,14.071428571428571,3.943150464285714,78.57142857142857,3404.285714285714
2048.0,256000.0,256.0,64.0,1.0,32.0,10.0,34.0,3.0,6.0,2.0,3.0,5.0,3.0,1.0,1.0,6.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,6.0,2.0,8.0,384.0,1.0,12.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,5.0,4.0,6.0,1.0,6.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,6.0,6.0,3.0,32.0,32.0,1.0,64.0,4.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,4.0,6.0,6.0,5.0,3.0,6.0,1.0,8.0,1.0,64.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,6.0,1.0,4.0,3.0,3.0,2.0,4.0,6.0,5.0,4.0,1.0,4.0,128.0,1.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,5.0,4.0,1.0,5.0,2.0,6.0,3.0,6.0,1.0,4.0,3.0,5.0,3.0,8.0,3.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,6.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,16.0,768.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,332661072.0,67309343.52000001,14410900.0,0.16420714285714288,34.0,514.0,9028.0,2.2391198370979456e+16,32.2294,32.65548571428572,78.57142857142857,1408.0
1024.0,16000.0,256.0,64.0,3.0,20.0,8.0,10.0,3.0,2.0,1.0,6.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,6.0,4.0,5.0,6.0,6.0,1.0,48.0,48.0,1.0,768.0,576.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,6.0,2.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,6.0,2.0,1.0,6.0,2.0,6.0,4.0,4.0,4.0,64.0,8.0,1.0,64.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,4.0,6.0,384.0,3.0,1.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,6.0,3.0,1.0,5.0,1.0,6.0,4.0,192.0,64.0,1.0,192.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,6.0,4.0,1.0,3.0,3.0,2.0,6.0,6.0,2.0,4.0,3.0,96.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2152052592.0,19041911.280000005,1920760000.0,8.410581428571428,1600.0,514.0,282624.0,4.097919452675805e+16,4.776530714285714,0.3739654428571429,78.57142857142857,24984.0
128.0,64000.0,256.0,64.0,3.0,28.0,40.0,2.0,4.0,4.0,5.0,1.0,5.0,6.0,2.0,1.0,6.0,5.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,1.0,3.0,5.0,32.0,384.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,6.0,64.0,32.0,1.0,16.0,2.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,6.0,6.0,2.0,6.0,2.0,1.0,2.0,5.0,8.0,1.0,1.0,4.0,4.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,1.0,6.0,16.0,12.0,1.0,8.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,6.0,4.0,1.0,1.0,5.0,5.0,6.0,6.0,1.0,2.0,1.0,3.0,2.0,6.0,6.0,192.0,16.0,1.0,8.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,4.0,2.0,6.0,2.0,5.0,3072.0,2.0,1.0,3.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10893156024.0,18692364.9,3419410000.0,12.443303571428569,2240.0,514.0,991232.0,2.0361884731324115e+17,20.714285714285715,1.6012063764285718,78.57142857142857,47378.28571428572
128000.0,64000.0,256.0,64.0,2.0,42.0,22.0,38.0,2.0,4.0,6.0,3.0,6.0,2.0,6.0,2.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,6.0,32.0,32.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,1.0,3.0,5.0,1.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,16.0,1.0,2.0,8.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,5.0,4.0,3.0,2.0,5.0,2.0,1.0,5.0,6.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,32.0,1.0,16.0,16.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,5.0,6.0,6.0,1.0,5.0,3.0,6.0,3.0,2.0,3.0,4.0,1.0,5.0,6.0,4.0,384.0,8.0,1.0,768.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,4.0,6.0,1.0,4.0,3.0,6.0,1.0,4.0,5.0,3.0,2.0,5.0,6.0,1.0,96.0,1.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,6.0,3.0,2.0,3.0,5.0,1.0,6.0,6.0,5.0,1.0,6.0,5.0,2.0,4.0,6.0,48.0,1.0,48.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10899084168.0,52946813.519999996,678453000.0,4.077777857142858,836.0,514.0,18432.0,5.770717769818803e+17,16.14284285714286,15.130294617857142,78.57142857142857,1536.0
512.0,4096000.0,256.0,64.0,3.0,22.0,48.0,44.0,2.0,6.0,6.0,4.0,3.0,2.0,6.0,5.0,1.0,4.0,3.0,6.0,4.0,6.0,3.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,3.0,5.0,12.0,96.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,6.0,4.0,2.0,32.0,32.0,1.0,128.0,128.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,6.0,4.0,3.0,4.0,6.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,6.0,16.0,8.0,1.0,2.0,16.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,6.0,24.0,1.0,12.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,4.0,6.0,1.0,5.0,2.0,6.0,6.0,5.0,4.0,2.0,5.0,3.0,2.0,4.0,3.0,256.0,1.0,1.0,48.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,5.0,4.0,6.0,1.0,5.0,5.0,3.0,6.0,2.0,4.0,1.0,6.0,2.0,4.0,16.0,128.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2655779904.0,18112325.0,1118060000000.0,1155.2607142857144,46464.0,514.0,2162688.0,4.81023487497168e+16,30.569389285714287,1.4700892857142858,78.57142857142857,113184.0
256000.0,16000000.0,256.0,64.0,2.0,28.0,12.0,28.0,5.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,192.0,192.0,1.0,12.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,6.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,128.0,8.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,1.0,5.0,2.0,3.0,4.0,6.0,4.0,6.0,5.0,128.0,128.0,1.0,2.0,16.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,1.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,96.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,6.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,2.0,4.0,5.0,5.0,128.0,192.0,1.0,48.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1401197424.0,18962143.720000003,187567000.0,1.6669353571428571,336.0,514.0,552960.0,2.656970693398178e+16,21.428585714285713,6.566156867857144,78.57142857142857,29048.0
256000.0,2048000.0,256.0,64.0,3.0,14.0,30.0,42.0,6.0,5.0,6.0,6.0,6.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,5.0,4.0,5.0,192.0,256.0,1.0,48.0,1152.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,6.0,6.0,4.0,4.0,4.0,6.0,2.0,2.0,4.0,32.0,4.0,1.0,16.0,64.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,1.0,6.0,3.0,4.0,4.0,2.0,2.0,6.0,1.0,6.0,2.0,64.0,1.0,8.0,32.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,5.0,3.0,2.0,5.0,4.0,6.0,3.0,5.0,5.0,6.0,5.0,2.0,2.0,5.0,256.0,12.0,1.0,48.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,3.0,3.0,6.0,3.0,5.0,5.0,2.0,2.0,5.0,6.0,6.0,2.0,6.0,6.0,2.0,4.0,3.0,1.0,2.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,3.0,5.0,2.0,6.0,5.0,6.0,6.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,768.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2405133900.0,18022853.400000002,165360000000.0,216.22414285714288,17640.0,514.0,2260992.0,4.3347375687070264e+16,17.989796428571427,0.22369260714285716,78.57142857142857,157046.85714285713
256000.0,16000.0,256.0,64.0,1.0,40.0,30.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,5.0,3.0,1.0,192.0,768.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,6.0,6.0,2.0,2.0,1.0,3.0,6.0,3.0,6.0,4.0,8.0,1.0,64.0,128.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,6.0,2.0,2.0,5.0,6.0,6.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,6.0,6.0,1.0,64.0,1.0,128.0,128.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,2.0,3.0,2.0,6.0,2.0,6.0,3.0,5.0,2.0,1.0,4.0,1.0,2.0,64.0,1.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,3.0,6.0,5.0,2.0,1.0,3.0,6.0,2.0,5.0,6.0,2.0,2.0,6.0,5.0,4.0,384.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,4.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,6.0,5.0,1.0,2.0,2.0,4.0,128.0,16.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5586813312.0,61012605.599999994,1518290.0,0.0156601,2.0,514.0,772.0,3.408660371658857e+17,2.0,2.7436692857142853,78.57142857142857,118.85714285714286
1024000.0,128000.0,256.0,64.0,2.0,22.0,30.0,4.0,3.0,6.0,3.0,1.0,4.0,1.0,2.0,3.0,6.0,6.0,5.0,1.0,5.0,5.0,4.0,6.0,4.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,1.0,8.0,1.0,144.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,3.0,6.0,3.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0,2.0,3.0,2.0,5.0,2.0,16.0,1.0,1.0,64.0,32.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,6.0,2.0,3.0,1.0,5.0,3.0,3.0,3.0,6.0,1.0,3.0,6.0,2.0,32.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,6.0,5.0,5.0,3.0,3.0,2.0,6.0,3.0,6.0,2.0,3.0,5.0,1.0,2.0,96.0,64.0,1.0,384.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,4.0,6.0,2.0,1.0,3.0,4.0,4.0,6.0,1.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0,768.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,6.0,2.0,12.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1151303004.0,51156252.11999999,54305600.0,0.738431,120.0,514.0,661760.0,5.889634673913736e+16,12.912075000000002,6.636762142857143,78.57142857142857,54042.57142857143
1024.0,2048000.0,256.0,64.0,3.0,28.0,8.0,46.0,4.0,5.0,1.0,6.0,1.0,1.0,4.0,3.0,5.0,6.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,16.0,32.0,1.0,4.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,5.0,6.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,5.0,2.0,3.0,5.0,6.0,6.0,5.0,3.0,1.0,5.0,2.0,5.0,3.0,6.0,4.0,8.0,64.0,1.0,16.0,8.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,4.0,2.0,5.0,6.0,1.0,3.0,5.0,4.0,6.0,4.0,1.0,3.0,2.0,3.0,1.0,256.0,24.0,1.0,128.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,2.0,1.0,4.0,2.0,3.0,5.0,2.0,6.0,1.0,5.0,4.0,1.0,5.0,6.0,192.0,3.0,1.0,96.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,48.0,96.0,1.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,350579580.0,19162731.32,58070100000.0,92.92265714285716,10304.0,514.0,163840.0,6718062297818446.0,19.714285714285715,1.210190107142857,78.57142857142857,15116.57142857143
