l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
1024000.0,8192000.0,256.0,64.0,2.0,38.0,36.0,46.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,6.0,2.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,3.0,1.0,6.0,1.0,6.0,6.0,3.0,16.0,16.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,4.0,3.0,6.0,4.0,1.0,2.0,1024.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,717931683.0,58224070.0,2035120000.0,8.497063333333331,1656.0,10.0,150272.0,4.180090456620981e+16,34.18322222222222,9.91238888888889,10.0,67440.88888888889
4096.0,4096000.0,256.0,64.0,3.0,34.0,12.0,46.0,6.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,4.0,5.0,6.0,5.0,2.0,6.0,6.0,2.0,4.0,4.0,6.0,6.0,1.0,5.0,64.0,256.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,5.0,4.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,3.0,1.0,3.0,2.0,6.0,4.0,5.0,3.0,6.0,1.0,1024.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,4.0,160.0,1.0,520221816.0,32757281.8,186721000000.0,243.02011111111113,18768.0,10.0,3489792.0,1.704105262521975e+16,82.7475,0.5509261111111111,10.0,2524956.4444444445
512000.0,16000000.0,256.0,64.0,1.0,14.0,40.0,16.0,4.0,6.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,3.0,6.0,3.0,6.0,4.0,1.0,3.0,3.0,5.0,3.0,6.0,6.0,6.0,2.0,2.0,32.0,256.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,5.0,1.0,1.0,5.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,6.0,5.0,6.0,128.0,128.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,16.0,64.0,1.0,1526726665.0,201042100.0,7027220.0,0.0747559,16.0,10.0,100.0,3.069363348575965e+17,16.0,16.0,10.0,100.0
512.0,256000.0,256.0,64.0,2.0,22.0,36.0,40.0,3.0,1.0,2.0,4.0,6.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,1024.0,512.0,1.0,1024.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,5.0,6.0,2.0,1.0,4.0,2.0,5.0,6.0,512.0,64.0,1.0,192.0,1024.0,1.0,1.0,1.0,1.0,40.0,5.0,1.0,12350456090.0,62062310.0,1611250000.0,7.109234444444445,1440.0,10.0,27136.0,7.664978344989679e+17,2.111111111111111,0.5030273333333333,10.0,16899.555555555555
256.0,32000000.0,256.0,64.0,1.0,10.0,32.0,46.0,2.0,6.0,3.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,1024.0,4.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,5.0,1.0,5.0,2.0,2.0,6.0,1.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,4.0,1.0,1.0,4.0,128.0,1024.0,1.0,1536.0,2.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,533463049.0,145683420.0,19512200.0,0.20383099999999998,46.0,10.0,280.0,7.771672142194758e+16,45.69976666666667,45.69976666666667,10.0,280.0
2048.0,16000000.0,256.0,64.0,2.0,10.0,28.0,22.0,5.0,3.0,3.0,6.0,5.0,6.0,6.0,6.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,3.0,5.0,6.0,1.0,6.0,8.0,2.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,8.0,16.0,1.0,6.0,4.0,2.0,5.0,6.0,1.0,5.0,3.0,6.0,5.0,4.0,6.0,6.0,5.0,2.0,1.0,2.0,3.0,2048.0,128.0,1.0,3.0,48.0,1.0,1.0,1.0,1.0,20.0,80.0,1.0,1528988466.0,44668250.0,431022000.0,2.9633644444444442,616.0,10.0,84608.0,6.82972390464045e+16,16.0,3.6000633333333334,10.0,48156.444444444445
1024000.0,512000.0,256.0,64.0,3.0,36.0,26.0,16.0,6.0,6.0,6.0,5.0,1.0,2.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,5.0,3.0,2.0,6.0,512.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,6.0,2.0,5.0,3.0,3.0,6.0,6.0,4.0,1.0,2.0,3.0,1.0,8.0,8.0,1.0,1536.0,1024.0,1.0,1.0,1.0,1.0,10.0,20.0,1.0,695370963.0,41575710.0,120055000000.0,164.15033333333335,14976.0,10.0,957696.0,2.891054150010873e+16,45.037055555555554,2.9930183333333336,10.0,597617.7777777778
8192.0,32000000.0,256.0,64.0,3.0,14.0,18.0,34.0,5.0,6.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,6.0,1.0,5.0,4.0,1.0,4.0,3.0,6.0,1.0,2.0,1.0,6.0,1.0,8.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,32.0,1.0,1.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,6.0,5.0,6.0,5.0,4.0,256.0,256.0,1.0,24.0,64.0,1.0,1.0,1.0,1.0,10.0,80.0,1.0,423220508.0,36354720.0,40706400000.0,69.9214,8568.0,10.0,643072.0,1.538606306659776e+16,57.93395555555556,3.1514283333333335,10.0,359480.8888888889
2048.0,1024000.0,256.0,64.0,2.0,42.0,48.0,30.0,6.0,2.0,3.0,5.0,5.0,4.0,3.0,6.0,1.0,5.0,2.0,3.0,1.0,5.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,1.0,3.0,512.0,128.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,4.0,6.0,5.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,4096.0,1.0,8.0,48.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,193694868.0,40946911.0,1611260000.0,7.282031111111111,1440.0,10.0,147520.0,7931206521152748.0,225.9016666666667,13.471355555555554,10.0,66986.66666666667
128000.0,1024000.0,256.0,64.0,3.0,16.0,24.0,8.0,6.0,2.0,1.0,5.0,6.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,6.0,6.0,3.0,1.0,64.0,4.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,5.0,2.0,4.0,5.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,8.0,2048.0,1.0,1.0,192.0,1.0,1.0,1.0,1.0,80.0,320.0,1.0,1559278832.0,32570264.9,5991850000.0,26.435922222222224,3072.0,10.0,4317184.0,5.078612461120259e+16,16.0,0.06597244444444444,10.0,2667861.3333333335
16000.0,16000000.0,256.0,64.0,1.0,22.0,12.0,44.0,2.0,3.0,2.0,5.0,1.0,4.0,5.0,1.0,2.0,4.0,1.0,4.0,4.0,6.0,3.0,6.0,4.0,5.0,3.0,5.0,6.0,4.0,5.0,3.0,2048.0,32.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,2.0,128.0,1.0,1.0,6.0,6.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,6.0,2.0,2.0,5.0,6.0,2.0,2.0,4.0,256.0,2048.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,160.0,1.0,1.0,637534217.0,257356100.0,18651400.0,0.19548400000000002,44.0,10.0,354.0,1.640733197036737e+17,36.44444444444444,36.736066666666666,10.0,354.0
256.0,1024000.0,256.0,64.0,3.0,34.0,8.0,34.0,6.0,3.0,6.0,5.0,4.0,2.0,6.0,6.0,1.0,6.0,5.0,2.0,3.0,3.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,3.0,16.0,8.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,1.0,2.0,4.0,1.0,6.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,3.0,1.0,4.0,4.0,256.0,1024.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5115532960.0,47740062.3,47141700000.0,78.07388888888889,9248.0,10.0,692224.0,2.442158622081034e+17,30.666666666666668,0.5738255555555556,10.0,344077.3333333333
512.0,32000.0,256.0,64.0,2.0,32.0,28.0,42.0,1.0,6.0,3.0,2.0,1.0,6.0,2.0,4.0,6.0,3.0,5.0,3.0,4.0,4.0,6.0,1.0,5.0,4.0,2.0,1.0,5.0,4.0,3.0,5.0,1.0,512.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,4.0,6.0,5.0,2.0,1.0,3.0,3.0,6.0,4.0,6.0,5.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,256.0,4096.0,1.0,24.0,6.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,921942358.0,95438800.0,1157780000.0,5.792232222222223,1176.0,10.0,87712.0,8.79890723166904e+16,27.271088888888883,18.04426666666667,10.0,48960.0
128000.0,128000.0,256.0,64.0,3.0,14.0,46.0,38.0,1.0,3.0,5.0,1.0,6.0,2.0,3.0,3.0,2.0,5.0,4.0,5.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,2048.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,5.0,4.0,4.0,2048.0,1024.0,1.0,128.0,3072.0,1.0,1.0,1.0,1.0,2.0,32.0,1.0,3314277476.0,52860620.0,314606000000.0,391.4458888888889,24472.0,10.0,12910592.0,1.7519476223339514e+17,18.666666666666668,0.6613804444444444,10.0,7179836.444444444
8192.0,512000.0,256.0,64.0,2.0,22.0,24.0,8.0,5.0,6.0,6.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,6.0,5.0,4.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,8.0,2048.0,1.0,1.0,1.0,1.0,128.0,8.0,1.0,6.0,1.0,6.0,2.0,1.0,6.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,6.0,3.0,5.0,256.0,64.0,1.0,1024.0,8.0,1.0,1.0,1.0,1.0,64.0,10.0,1.0,1025016071.0,45889010.0,93370600.0,0.9031181111111112,192.0,10.0,29696.0,4.703697273227971e+16,23.676755555555555,5.375113333333333,10.0,18218.666666666668
4096.0,4096000.0,256.0,64.0,3.0,30.0,42.0,26.0,5.0,2.0,4.0,5.0,1.0,6.0,1.0,3.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,6.0,5.0,6.0,1.0,32.0,1.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,128.0,64.0,1.0,3.0,4.0,2.0,6.0,6.0,1.0,6.0,2.0,6.0,2.0,4.0,6.0,2.0,6.0,4.0,2.0,1.0,2.0,64.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,160.0,10.0,1.0,530926093.0,80152953.0,559518000000.0,610.1191111111111,32760.0,10.0,172032.0,4.255529417870263e+16,249.77777777777777,17.361233333333335,10.0,88334.22222222222
128.0,64000.0,256.0,64.0,1.0,22.0,24.0,6.0,4.0,2.0,6.0,3.0,2.0,3.0,2.0,6.0,2.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,256.0,4.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,2.0,5.0,5.0,2.0,4.0,4.0,6.0,5.0,2.0,6.0,5.0,2.0,5.0,1.0,4.0,4.0,1.0,16.0,4.0,1.0,24.0,64.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,24427626505.0,303880900.0,3069380.0,0.0318497,6.0,10.0,10.0,7.423089127203254e+18,1.0,1.2811822222222224,10.0,10.0
1024000.0,16000.0,256.0,64.0,2.0,48.0,6.0,46.0,5.0,5.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0,5.0,3.0,5.0,4.0,3.0,16.0,8.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,6.0,4.0,5.0,1.0,6.0,4.0,2.0,4.0,5.0,4.0,5.0,6.0,3.0,2048.0,2.0,1.0,3.0,1536.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,11031019533.0,130329270.0,145705000.0,1.216658888888889,276.0,10.0,672.0,1.4376647230916308e+18,4.666666666666667,2.390422222222222,10.0,349.77777777777777
16000.0,8192000.0,256.0,64.0,3.0,30.0,32.0,18.0,1.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,256.0,256.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,2.0,4.0,6.0,3.0,3.0,6.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,5.0,16.0,16.0,1.0,192.0,1536.0,1.0,1.0,1.0,1.0,80.0,4.0,1.0,570598937.0,37135720.0,158814000000.0,206.74566666666666,17280.0,10.0,1052672.0,2.118960235672964e+16,50.666666666666664,2.4051655555555556,10.0,660423.1111111111
4096.0,4096000.0,256.0,64.0,2.0,12.0,38.0,36.0,5.0,5.0,1.0,2.0,6.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,6.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,256.0,128.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,128.0,8.0,1.0,2.0,3.0,1.0,5.0,5.0,1.0,1.0,5.0,2.0,6.0,1.0,6.0,5.0,1.0,1.0,1.0,3.0,5.0,4096.0,1.0,1.0,64.0,24.0,1.0,1.0,1.0,1.0,4.0,80.0,1.0,20476854325.0,148929796.0,1480530000.0,6.66581111111111,1368.0,10.0,6400.0,3.0496137373439677e+18,14.777777777777779,3.157561666666667,10.0,2982.222222222222
1024000.0,2048000.0,256.0,64.0,1.0,28.0,48.0,34.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,6.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,6.0,1.0,3.0,3.0,2.0,32.0,4.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,4.0,5.0,2.0,5.0,6.0,4.0,1.0,1.0,3.0,6.0,5.0,3.0,6.0,6.0,4.0,5.0,2.0,1.0,1024.0,1024.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,320.0,10.0,1.0,24427626505.0,266485200.0,14408100.0,0.151341,34.0,10.0,10.0,6.509600934710226e+18,1.0,1.2221688888888889,10.0,10.0
16000.0,1024000.0,256.0,64.0,3.0,46.0,2.0,36.0,3.0,2.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,64.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,6.0,2.0,6.0,2.0,5.0,5.0,6.0,1.0,5.0,4.0,1024.0,256.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,160.0,2.0,1.0,13294841104.0,49840586.0,6864530000.0,19.58624444444444,3312.0,10.0,341888.0,6.626226714002469e+17,2.0,0.27488877777777776,10.0,191416.88888888888
64000.0,1024000.0,256.0,64.0,3.0,44.0,46.0,8.0,5.0,5.0,1.0,6.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,5.0,6.0,5.0,1.0,5.0,5.0,2.0,1024.0,512.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,256.0,4096.0,1.0,2.0,768.0,1.0,1.0,1.0,1.0,8.0,32.0,1.0,331575424.0,32506048.0,139838000000.0,202.75477777777778,16192.0,10.0,9404416.0,1.0778206648164352e+16,184.88888888888889,0.4583333333333333,10.0,5472256.0
256000.0,1024000.0,256.0,64.0,3.0,14.0,26.0,22.0,6.0,3.0,6.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,6.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,3.0,4.0,6.0,4.0,4.0,4096.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,128.0,2.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,4.0,6.0,3.0,1.0,256.0,4096.0,1.0,256.0,192.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,6090315144.0,33551321.8,35761500000.0,82.18738888888889,8008.0,10.0,9699328.0,2.0433812325975734e+17,9.333333333333334,0.1111111111111111,10.0,5785372.444444444
2048000.0,16000000.0,256.0,64.0,2.0,44.0,22.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,5.0,2.0,6.0,5.0,4.0,3.0,2.0,6.0,3.0,6.0,4.0,4.0,2.0,2.0,128.0,1024.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,2.0,128.0,1.0,4.0,5.0,6.0,3.0,2.0,6.0,1.0,2.0,3.0,2.0,2.0,6.0,5.0,3.0,6.0,1.0,6.0,2.0,8.0,4096.0,1.0,768.0,64.0,1.0,1.0,1.0,1.0,64.0,40.0,1.0,740407424.0,37544853.0,18661900.0,0.42978266666666665,44.0,10.0,101440.0,2.779848789418867e+16,30.814833333333336,1.43115,10.0,68266.66666666667
4096.0,8192000.0,256.0,64.0,1.0,16.0,44.0,28.0,4.0,3.0,4.0,5.0,1.0,3.0,6.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,256.0,4.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,6.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,2.0,3.0,32.0,16.0,1.0,1536.0,384.0,1.0,1.0,1.0,1.0,8.0,160.0,1.0,956301321.0,165062800.0,11911200.0,0.126354,28.0,10.0,226.0,1.578497736879588e+17,24.2963,24.518477777777775,10.0,226.0
16000.0,16000.0,256.0,64.0,2.0,44.0,4.0,36.0,1.0,5.0,5.0,6.0,6.0,3.0,3.0,2.0,6.0,4.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,6.0,4.0,4.0,5.0,1.0,4.0,4.0,2048.0,8.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,4.0,2.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,3.0,3.0,6.0,1.0,5.0,6.0,6.0,64.0,128.0,1.0,128.0,192.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,6107553989.0,40743102.0,66691600.0,0.6798728888888889,144.0,10.0,24064.0,2.488406951443339e+17,4.0,0.3337488888888889,10.0,14848.0
2048.0,512000.0,256.0,64.0,3.0,38.0,2.0,16.0,6.0,1.0,1.0,5.0,6.0,5.0,6.0,3.0,6.0,2.0,5.0,2.0,6.0,2.0,3.0,3.0,2.0,1.0,4.0,5.0,6.0,2.0,4.0,4.0,4096.0,1.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,3.0,3.0,6.0,5.0,6.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0,1.0,8.0,1.0,192.0,3.0,1.0,1.0,1.0,1.0,40.0,32.0,1.0,4493439204.0,33228295.1,1222140000.0,9.377805555555554,1216.0,10.0,2114560.0,1.4930932388442112e+17,325.5238888888889,1.3557777777777775,10.0,1026702.2222222222
8192.0,512000.0,256.0,64.0,1.0,10.0,48.0,32.0,6.0,3.0,6.0,4.0,3.0,4.0,1.0,2.0,4.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,5.0,3.0,1.0,6.0,1.0,2048.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,8.0,32.0,1.0,4.0,4.0,2.0,1.0,2.0,6.0,6.0,3.0,3.0,2.0,2.0,6.0,1.0,2.0,3.0,5.0,4.0,6.0,8.0,4.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,5.0,80.0,1.0,763363337.0,201865840.0,13571700.0,0.14340199999999997,32.0,10.0,196.0,1.540969812487081e+17,32.0,40.85937777777778,10.0,196.0
128.0,32000.0,256.0,64.0,3.0,24.0,14.0,14.0,4.0,6.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,5.0,5.0,6.0,6.0,3.0,1.0,5.0,1.0,2.0,3.0,4.0,6.0,1.0,3.0,16.0,4096.0,1.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,6.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,6.0,1024.0,1024.0,1.0,6.0,256.0,1.0,1.0,1.0,1.0,160.0,160.0,1.0,2006675064.0,32765241.8,13087900000.0,69.92308888888888,4704.0,10.0,16801792.0,6.574919368599048e+16,12.654977777777779,0.041666666666666664,10.0,11645383.111111112
16000.0,512000.0,256.0,64.0,3.0,6.0,26.0,8.0,1.0,4.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,4.0,256.0,1024.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,128.0,1.0,48.0,32.0,1.0,1.0,1.0,1.0,32.0,160.0,1.0,15575915528.0,33442478.0,1274440000.0,6.653114444444444,1248.0,10.0,335872.0,5.208972123749984e+17,2.0,0.009575722222222222,10.0,187392.0
16000.0,128000.0,256.0,64.0,1.0,12.0,36.0,28.0,4.0,6.0,2.0,1.0,6.0,3.0,4.0,2.0,2.0,5.0,2.0,6.0,3.0,3.0,4.0,6.0,6.0,4.0,1.0,4.0,3.0,4.0,6.0,4.0,8.0,256.0,1.0,2048.0,512.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,4.0,1.0,3.0,6.0,1.0,6.0,5.0,4.0,2.0,1.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,64.0,64.0,1.0,768.0,64.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,876085257.0,157164120.0,11911200.0,0.12616800000000003,28.0,10.0,172.0,1.3768916846137885e+17,27.815477777777776,27.815477777777776,10.0,172.0
512.0,8192000.0,256.0,64.0,3.0,26.0,36.0,38.0,6.0,5.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,6.0,5.0,2.0,1.0,5.0,2.0,6.0,3.0,2.0,2048.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,1.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,6.0,5.0,6.0,6.0,5.0,1.0,5.0,5.0,3.0,3.0,4096.0,16.0,1.0,1024.0,2.0,1.0,1.0,1.0,1.0,20.0,64.0,1.0,860553666.0,33452191.0,658374000000.0,724.1834444444445,35568.0,10.0,9043968.0,2.878740560078221e+16,26.074055555555553,0.308449,10.0,5316608.0
1024.0,16000000.0,256.0,64.0,3.0,16.0,34.0,2.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,2.0,6.0,3.0,4.0,4.0,5.0,1.0,6.0,1.0,5.0,5.0,2.0,4.0,5.0,4.0,1.0,6.0,4.0,32.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,6.0,6.0,1.0,4.0,1.0,512.0,1024.0,1.0,384.0,8.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,2097901320.0,33787214.0,1022490000.0,6.747444444444445,1088.0,10.0,814592.0,7.088224084972248e+16,34.0,0.7391498888888888,10.0,459832.8888888889
256000.0,32000000.0,256.0,64.0,3.0,30.0,8.0,12.0,4.0,1.0,5.0,3.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,6.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,4096.0,256.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,5.0,6.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,256.0,32.0,1.0,1536.0,384.0,1.0,1.0,1.0,1.0,32.0,5.0,1.0,2257066208.0,33297666.0,5335280000.0,18.44713333333333,2880.0,10.0,901120.0,7.515503673387053e+16,11.097677777777779,0.19097233333333333,10.0,734549.3333333334
